id,department_code,insee_code,zip_code,name,slug,old,gps_lat,gps_lng
4317,12,12186,12380,Pousthomy,pousthomy,0,43.8532,2.5985,0
4318,12,12187,12470,Prades-d'Aubrac,"prades d aubrac",0,44.5403,2.9686,0
4319,12,12188,12290,Prades-Salars,"prades salars",0,44.2519,2.791,0
4320,12,12189,12240,Pradinas,pradinas,0,44.2466,2.2692,0
4321,12,12190,12350,Prévinquières,previnquieres,0,44.3638,2.2476,0
4322,12,12191,12350,Privezac,privezac,0,44.4071,2.1996,0
4323,12,12192,12370,Mounes-Prohencoux,"mounes prohencoux",0,43.7903,2.8224,0
4324,12,12193,12320,Pruines,pruines,0,44.5341,2.4865,0
4325,12,12194,12800,Quins,quins,0,44.2328,2.3713,0
4326,12,12195,12400,Rebourguil,rebourguil,0,43.8836,2.7566,0
4327,12,12197,12170,Réquista,requista,0,44.031595,2.538831,0
4328,12,12197,12550,Réquista,requista,0,43.9332837,2.5990835,0
4329,12,12198,12240,Rieupeyroux,rieupeyroux,0,44.3049,2.228,0
4330,12,12199,12390,Rignac,rignac,0,44.406,2.2981,0
4331,12,12200,12640,Rivière-sur-Tarn,"riviere sur tarn",0,44.2143,3.1247,0
4332,12,12201,12340,Rodelle,rodelle,0,44.494711,2.624936,0
4333,12,12201,12190,Rodelle,rodelle,0,44.5753453,2.6785092,0
4334,12,12202,12000,Rodez,rodez,0,44.3579,2.5693,0
4335,12,12203,12250,Roquefort-sur-Soulzon,"roquefort sur soulzon",0,43.9681,2.984,0
4336,12,12204,12100,"La Roque-Sainte-Marguerite","la roque sainte marguerite",0,44.1246889,3.223754,0
4337,12,12204,12720,"La Roque-Sainte-Marguerite","la roque sainte marguerite",0,44.1808777,3.318747,0
4338,12,12205,12200,"La Rouquette","la rouquette",0,44.3101,1.9712,0
4339,12,12206,12220,Roussennac,roussennac,0,44.454407,2.251864,0
4340,12,12206,12390,Roussennac,roussennac,0,44.454407,2.251864,0
4341,12,12207,12120,Rullac-Saint-Cirq,"rullac saint cirq",0,44.1194,2.4681,0
4342,12,12208,12400,Saint-Affrique,"saint affrique",0,43.9697,2.859,0
4343,12,12209,12460,Saint-Amans-des-Cots,"saint amans des cots",0,44.6871,2.6858,0
4344,12,12210,12270,Saint-André-de-Najac,"saint andre de najac",0,44.178,2.0148,0
4345,12,12211,12720,Saint-André-de-Vézines,"saint andre de vezines",0,44.1515,3.2587,0
4346,12,12212,12540,Saint-Beaulize,"saint beaulize",0,43.9012,3.0908,0
4347,12,12213,12620,Saint-Beauzély,"saint beauzely",0,44.1714,2.9624,0
4348,12,12214,12470,Saint-Chély-d'Aubrac,"saint chely d aubrac",0,44.590311,2.921446,0
4349,12,12214,12500,Saint-Chély-d'Aubrac,"saint chely d aubrac",0,44.5348559,2.797901,0
4350,12,12215,12330,Saint-Christophe-Vallon,"saint christophe vallon",0,44.4815,2.3915,0
4351,12,12216,12500,Saint-Côme-d'Olt,"saint come d olt",0,44.5268,2.8255,0
4352,12,12217,12260,Sainte-Croix,"sainte croix",0,44.4124,1.9692,0
4353,12,12219,12130,Sainte-Eulalie-d'Olt,"sainte eulalie d olt",0,44.4663,2.9172,0
4354,12,12220,12230,Sainte-Eulalie-de-Cernon,"sainte eulalie de cernon",0,43.9687,3.1503,0
4355,12,12221,12320,Saint-Félix-de-Lunel,"saint felix de lunel",0,44.5664,2.5199,0
4356,12,12222,12400,Saint-Félix-de-Sorgues,"saint felix de sorgues",0,43.8721,2.984,0
4357,12,12223,12420,"Argences en Aubrac","argences en aubrac",0,44.797664,2.797901,0
4358,12,12223,12210,"Argences en Aubrac","argences en aubrac",0,44.6842323,2.8377656,0
4359,12,12224,12130,"Saint Geniez d'Olt et d'Aubrac","saint geniez d olt et d aubrac",0,44.46564,2.97257,0
4360,12,12224,12470,"Saint Geniez d'Olt et d'Aubrac","saint geniez d olt et d aubrac",0,44.46564,2.97257,0
4361,12,12225,12100,Saint-Georges-de-Luzençon,"saint georges de luzencon",0,44.0571,2.9833,0
4362,12,12226,12140,Saint-Hippolyte,"saint hippolyte",0,44.711007,2.5909589,0
4363,12,12226,12600,Saint-Hippolyte,"saint hippolyte",0,44.711007,2.5909589,0
4364,12,12227,12260,Saint-Igest,"saint igest",0,44.4478,2.0888,0
4365,12,12228,12480,Saint-Izaire,"saint izaire",0,43.9723,2.7056,0
4366,12,12229,12250,Saint-Jean-d'Alcapiès,"saint jean d alcapies",0,43.9502,2.9663,0
4367,12,12230,12170,Saint-Jean-Delnous,"saint jean delnous",0,44.0406,2.4931,0
4368,12,12231,12230,Saint-Jean-du-Bruel,"saint jean du bruel",0,44.023174,3.361328,0
4369,12,12231,30750,Saint-Jean-du-Bruel,"saint jean du bruel",0,44.023174,3.361328,0
4370,12,12232,12250,Saint-Jean-et-Saint-Paul,"saint jean et saint paul",0,43.9291,3.0336,0
4371,12,12233,12550,Saint-Juéry,"saint juery",0,43.910148,2.69522,0
4372,12,12233,12380,Saint-Juéry,"saint juery",0,43.910148,2.69522,0
4373,12,12234,12120,Sainte-Juliette-sur-Viaur,"sainte juliette sur viaur",0,44.2181,2.499,0
4374,12,12235,12800,Saint-Just-sur-Viaur,"saint just sur viaur",0,44.125498,2.369569,0
4375,12,12235,12170,Saint-Just-sur-Viaur,"saint just sur viaur",0,44.125498,2.369569,0
4376,12,12236,12620,Saint-Laurent-de-Lévézou,"saint laurent de levezou",0,44.2061,2.9457,0
4377,12,12237,12560,Saint-Laurent-d'Olt,"saint laurent d olt",0,44.446143,3.1110699,0
4378,12,12237,48500,Saint-Laurent-d'Olt,"saint laurent d olt",0,44.446143,3.1110699,0
4379,12,12238,12780,Saint-Léons,"saint leons",0,44.2202,2.9802,0
4380,12,12239,12130,Saint-Martin-de-Lenne,"saint martin de lenne",0,44.4274,2.9681,0
4381,12,12240,12300,Saint-Parthem,"saint parthem",0,44.6357,2.2933,0
4382,12,12241,12850,Sainte-Radegonde,"sainte radegonde",0,44.336703,2.627038,0
4383,12,12241,12450,Sainte-Radegonde,"sainte radegonde",0,44.336703,2.627038,0
4384,12,12242,12200,Saint-Rémy,"saint remy",0,44.3965,2.0397,0
4385,12,12243,12490,Saint-Rome-de-Cernon,"saint rome de cernon",0,44.0097,2.974,0
4386,12,12244,12490,Saint-Rome-de-Tarn,"saint rome de tarn",0,44.029,2.8921,0
4387,12,12246,12300,Saint-Santin,"saint santin",0,44.6449,2.2709,0
4388,12,12247,12560,Saint-Saturnin-de-Lenne,"saint saturnin de lenne",0,44.4107,3.0234,0
4389,12,12248,12380,Saint-Sernin-sur-Rance,"saint sernin sur rance",0,43.8784,2.6245,0
4390,12,12249,12370,Saint-Sever-du-Moustier,"saint sever du moustier",0,43.7695,2.6993,0
4391,12,12250,12460,Saint-Symphorien-de-Thénières,"saint symphorien de thenieres",0,44.7404,2.7107,0
4392,12,12251,12400,Saint-Victor-et-Melvieu,"saint victor et melvieu",0,44.0487,2.7992,0
4393,12,12252,12260,Salles-Courbatiès,"salles courbaties",0,44.4737,2.0856,0
4394,12,12253,12410,Salles-Curan,"salles curan",0,44.164,2.778,0
4395,12,12254,12330,Salles-la-Source,"salles la source",0,44.4474,2.5223,0
4396,12,12255,12120,Salmiech,salmiech,0,44.1953,2.5891,0
4397,12,12256,12260,Salvagnac-Cajarc,"salvagnac cajarc",0,44.4528,1.8613,0
4398,12,12257,12700,Causse-et-Diège,"causse et diege",0,44.5362,2.0396,0
4399,12,12258,12440,"La Salvetat-Peyralès","la salvetat peyrales",0,44.2282,2.1951,0
4400,12,12259,12200,Sanvensa,sanvensa,0,44.2872,2.0334,0
4401,12,12260,12230,Sauclières,sauclieres,0,43.9827,3.3698,0
4402,12,12261,12260,Saujac,saujac,0,44.4765,1.9031,0
4403,12,12262,12800,Sauveterre-de-Rouergue,"sauveterre de rouergue",0,44.2468,2.3149,0
4404,12,12263,12200,Savignac,savignac,0,44.3572,1.9601,0
4405,12,12264,12740,Sébazac-Concourès,"sebazac concoures",0,44.4229,2.6064,0
4406,12,12265,12190,Sébrazac,sebrazac,0,44.5337,2.6503,0
4407,12,12266,12290,Ségur,segur,0,44.2963,2.8339,0
4408,12,12267,12170,"La Selve","la selve",0,44.1046,2.5336,0
4409,12,12268,12320,Sénergues,senergues,0,44.6062,2.4558,0
4410,12,12269,12380,"La Serre","la serre",0,43.8889,2.6547,0
4411,12,12270,12150,"Sévérac d'Aveyron","severac d aveyron",0,44.3223798,3.0712767,0
4412,12,12270,12640,"Sévérac d'Aveyron","severac d aveyron",0,44.1951821,3.1478514,0
4413,12,12270,12720,"Sévérac d'Aveyron","severac d aveyron",0,44.322012,3.07105,0
4414,12,12272,12700,Sonnac,sonnac,0,44.549308,2.110537,0
4415,12,12272,12220,Sonnac,sonnac,0,44.549308,2.110537,0
4416,12,12273,12210,Soulages-Bonneval,"soulages bonneval",0,44.6766,2.7761,0
4417,12,12274,12360,Sylvanès,sylvanes,0,43.8285,2.9528,0
4418,12,12275,12360,Tauriac-de-Camarès,"tauriac de camares",0,43.7718,3.0304,0
4419,12,12276,12800,Tauriac-de-Naucelle,"tauriac de naucelle",0,44.1492,2.3224,0
4420,12,12277,12600,Taussac,taussac,0,44.8182,2.6409,0
4421,12,12278,12440,Tayrac,tayrac,0,44.2026,2.2403,0
4422,12,12280,12600,Thérondels,therondels,0,44.895181,2.757442,0
4423,12,12280,15230,Thérondels,therondels,0,44.895181,2.757442,0
4424,12,12281,12200,Toulonjac,toulonjac,0,44.3829,1.9984,0
4425,12,12282,12250,Tournemire,tournemire,0,43.9661,3.0247,0
4426,12,12283,12290,Trémouilles,tremouilles,0,44.2376,2.637,0
4427,12,12284,12430,"Le Truel","le truel",0,44.0572,2.7426,0
4428,12,12286,12400,Vabres-l'Abbaye,"vabres l abbaye",0,43.9236,2.8095,0
4429,12,12287,12200,Vailhourles,vailhourles,0,44.3125,1.9142,0
4430,12,12288,12330,Valady,valady,0,44.4513,2.439,0
4431,12,12289,12220,Valzergues,valzergues,0,44.5089,2.2231,0
4432,12,12290,12220,Vaureilles,vaureilles,0,44.4542,2.1867,0
4433,12,12291,12520,Verrières,verrieres,0,44.201611,3.058164,0
4434,12,12291,12780,Verrières,verrieres,0,44.2665567,2.9575607,0
4435,12,12291,12640,Verrières,verrieres,0,44.1951821,3.1478514,0
4436,12,12291,12150,Verrières,verrieres,0,44.201611,3.058164,0
4437,12,12292,12400,Versols-et-Lapeyre,"versols et lapeyre",0,43.9047,2.9368,0
4438,12,12293,12720,Veyreau,veyreau,0,44.181,3.285,0
4439,12,12294,12780,Vézins-de-Lévézou,"vezins de levezou",0,44.2627,2.9234,0
4440,12,12295,12250,Viala-du-Pas-de-Jaux,"viala du pas de jaux",0,43.9507,3.0615,0
4441,12,12296,12490,Viala-du-Tarn,"viala du tarn",0,44.0889,2.8432,0
4442,12,12297,12290,"Le Vibal","le vibal",0,44.3195,2.7303,0
4443,12,12298,12580,Villecomtal,villecomtal,0,44.5491769,2.5891648,0
4444,12,12298,12330,Villecomtal,villecomtal,0,44.53982,2.5638169,0
4445,12,12298,12340,Villecomtal,villecomtal,0,44.53982,2.5638169,0
4446,12,12299,12430,Villefranche-de-Panat,"villefranche de panat",0,44.088174,2.704341,0
4447,12,12299,12480,Villefranche-de-Panat,"villefranche de panat",0,43.9979064,2.688447,0
4448,12,12300,12200,Villefranche-de-Rouergue,"villefranche de rouergue",0,44.3466,2.0377,0
4449,12,12301,12260,Villeneuve,villeneuve,0,44.442,2.0307,0
4450,12,12303,12310,Vimenet,vimenet,0,44.3997,2.9211,0
4451,12,12305,12110,Viviez,viviez,0,44.5549,2.2189,0
4452,12,12307,12410,Curan,curan,0,44.198784,2.853744,0
4453,12,12307,12620,Curan,curan,0,44.1528389,2.9575607,0
4454,13,13001,13090,Aix-en-Provence,"aix en provence",0,43.5388336,5.4044268,0
4455,13,13001,13100,Aix-en-Provence,"aix en provence",0,43.5338335,5.509247,0
4456,13,13001,13290,Aix-en-Provence,"aix en provence",0,43.5034104,5.3416255,0
4457,13,13001,13080,Aix-en-Provence,"aix en provence",0,43.4984739,5.4463322,0
4458,13,13001,13540,Aix-en-Provence,"aix en provence",0,43.5963366,5.4044268,0
4459,13,13001,13122,Aix-en-Provence,"aix en provence",0,43.5437284,5.2997959,0
4460,13,13002,13190,Allauch,allauch,0,43.3475,5.5011,0
4461,13,13003,13980,Alleins,alleins,0,43.7027,5.1457,0
4462,13,13004,13104,Arles,arles,0,43.5583422,4.7484518,0
4463,13,13004,13129,Arles,arles,0,43.4063446,4.7070616,0
4464,13,13004,13200,Arles,arles,0,43.6017739,4.6243751,0
4465,13,13004,13280,Arles,arles,0,43.6641678,4.7381013,0
4466,13,13004,13123,Arles,arles,0,43.6067074,4.5005808,0
4467,13,13004,13270,Arles,arles,0,43.4745483,4.9143239,0
4468,13,13005,13400,Aubagne,aubagne,0,43.3001055,5.5722297,0
4469,13,13005,13470,Aubagne,aubagne,0,43.2592729,5.5696041,0
4470,13,13006,13930,Aureille,aureille,0,43.6944,4.9456,0
4471,13,13007,13390,Auriol,auriol,0,43.3628502,5.6668306,0
4472,13,13007,13112,Auriol,auriol,0,43.3781106,5.6011194,0
4473,13,13008,13121,Aurons,aurons,0,43.6716,5.1489,0
4474,13,13009,13330,"La Barben","la barben",0,43.6236,5.2026,0
4475,13,13010,13570,Barbentane,barbentane,0,43.8945,4.7486,0
4476,13,13011,13520,"Les Baux-de-Provence","les baux de provence",0,43.7443,4.807,0
4477,13,13012,13100,Beaurecueil,beaurecueil,0,43.5216,5.5467,0
4478,13,13013,13720,Belcodène,belcodene,0,43.4158,5.5859,0
4479,13,13014,13130,Berre-l'Étang,"berre l etang",0,43.4874,5.0919,0
4480,13,13015,13320,Bouc-Bel-Air,"bouc bel air",0,43.4441,5.4168,0
4481,13,13016,13720,"La Bouilladisse","la bouilladisse",0,43.3953,5.6144,0
4482,13,13017,13150,Boulbon,boulbon,0,43.8752,4.6953,0
4483,13,13018,13440,Cabannes,cabannes,0,43.8583,4.9447,0
4484,13,13019,13480,Cabriès,cabries,0,43.445,5.3484,0
4485,13,13020,13950,Cadolive,cadolive,0,43.399,5.5403,0
4486,13,13021,13620,Carry-le-Rouet,"carry le rouet",0,43.3352,5.1543,0
4487,13,13022,13260,Cassis,cassis,0,43.2126,5.5372,0
4488,13,13023,13600,Ceyreste,ceyreste,0,43.2145,5.6401,0
4489,13,13024,13350,Charleval,charleval,0,43.7131,5.2512,0
4490,13,13025,13790,Châteauneuf-le-Rouge,"chateauneuf le rouge",0,43.4882,5.5715,0
4491,13,13026,13220,Châteauneuf-les-Martigues,"chateauneuf les martigues",0,43.3837,5.1376,0
4492,13,13027,13160,Châteaurenard,chateaurenard,0,43.8704,4.8311,0
4493,13,13028,13600,"La Ciotat","la ciotat",0,43.1811,5.6176,0
4494,13,13029,13250,Cornillon-Confoux,"cornillon confoux",0,43.5756,5.0691,0
4495,13,13030,13780,Cuges-les-Pins,"cuges les pins",0,43.271,5.7021,0
4496,13,13031,13112,"La Destrousse","la destrousse",0,43.3793,5.6,0
4497,13,13032,13510,Éguilles,eguilles,0,43.5678,5.3363,0
4498,13,13033,13820,Ensuès-la-Redonne,"ensues la redonne",0,43.3447,5.208,0
4499,13,13034,13810,Eygalières,eygalieres,0,43.7703,4.9425,0
4500,13,13035,13430,Eyguières,eyguieres,0,43.7196,5.0178,0
4501,13,13036,13630,Eyragues,eyragues,0,43.8421,4.839,0
4502,13,13037,13580,"La Fare-les-Oliviers","la fare les oliviers",0,43.5452,5.2125,0
4503,13,13038,13990,Fontvieille,fontvieille,0,43.7295,4.7303,0
4504,13,13039,13270,Fos-sur-Mer,"fos sur mer",0,43.4315,4.8884,0
4505,13,13040,13710,Fuveau,fuveau,0,43.4641,5.5574,0
4506,13,13041,13120,Gardanne,gardanne,0,43.4595,5.4675,0
4507,13,13042,13420,Gémenos,gemenos,0,43.2955,5.6486,0
4508,13,13043,13180,Gignac-la-Nerthe,"gignac la nerthe",0,43.3899,5.2346,0
4509,13,13044,13450,Grans,grans,0,43.6041,5.059,0
4510,13,13045,13690,Graveson,graveson,0,43.847,4.7697,0
4511,13,13046,13850,Gréasque,greasque,0,43.428,5.5435,0
4512,13,13047,13800,Istres,istres,0,43.5212157,4.9454803,0
4513,13,13047,13118,Istres,istres,0,43.5787655,4.9454803,0
4514,13,13047,13140,Istres,istres,0,43.5806186,5.0130453,0
4515,13,13047,13128,Istres,istres,0,43.513006,4.987968,0
4516,13,13048,13490,Jouques,jouques,0,43.6323,5.65,0
4517,13,13049,13113,Lamanon,lamanon,0,43.7072,5.0827,0
4518,13,13050,13410,Lambesc,lambesc,0,43.6702,5.2439,0
4519,13,13051,13680,Lançon-Provence,"lancon provence",0,43.5792,5.1542,0
4520,13,13052,13910,Maillane,maillane,0,43.8262,4.7836,0
4521,13,13053,13370,Mallemort,mallemort,0,43.7201,5.1933,0
4522,13,13054,13700,Marignane,marignane,0,43.4216,5.2189,0
4523,13,13055,13001,Marseille,marseille,0,43.300771,5.3821768,0
4524,13,13055,13002,Marseille,marseille,0,43.3174701,5.3599355,0
4525,13,13055,13003,Marseille,marseille,0,43.3116714,5.3808683,0
4526,13,13055,13004,Marseille,marseille,0,43.305868,5.4018087,0
4527,13,13055,13005,Marseille,marseille,0,43.2916612,5.3965729,0
4528,13,13055,13006,Marseille,marseille,0,43.2875818,5.3808683,0
4529,13,13055,13007,Marseille,marseille,0,43.2839895,5.3547034,0
4530,13,13055,13008,Marseille,marseille,0,43.25424,5.3819969,0
4531,13,13055,13009,Marseille,marseille,0,43.2290357,5.4463322,0
4532,13,13055,13010,Marseille,marseille,0,43.2731832,5.4306141,0
4533,13,13055,13011,Marseille,marseille,0,43.2848916,5.4882679,0
4534,13,13055,13012,Marseille,marseille,0,43.3071618,5.4253757,0
4535,13,13055,13013,Marseille,marseille,0,43.3649321,5.4253757,0
4536,13,13055,13014,Marseille,marseille,0,43.3426011,5.38872,0
4537,13,13055,13015,Marseille,marseille,0,43.3628362,5.3677844,0
4538,13,13055,13016,Marseille,marseille,0,43.3753856,5.305023,0
4539,13,13056,13500,Martigues,martigues,0,43.3812134,5.0702794,0
4540,13,13056,13117,Martigues,martigues,0,43.3789222,5.0130453,0
4541,13,13057,13103,Mas-Blanc-des-Alpilles,"mas blanc des alpilles",0,43.7868,4.7645,0
4542,13,13058,13520,Maussane-les-Alpilles,"maussane les alpilles",0,43.7178,4.8384,0
4543,13,13059,13650,Meyrargues,meyrargues,0,43.6083,5.5357,0
4544,13,13060,13590,Meyreuil,meyreuil,0,43.4972,5.4899,0
4545,13,13061,13150,Saint-Pierre-de-Mézoargues,"saint pierre de mezoargues",0,43.8616,4.6532,0
4546,13,13062,13105,Mimet,mimet,0,43.4196,5.5052,0
4547,13,13063,13140,Miramas,miramas,0,43.5701,5.0329,0
4548,13,13064,13940,Mollégès,molleges,0,43.8004,4.9466,0
4549,13,13065,13890,Mouriès,mouries,0,43.7029,4.8695,0
4550,13,13066,13550,Noves,noves,0,43.8563,4.9006,0
4551,13,13067,13660,Orgon,orgon,0,43.7832,5.0189,0
4552,13,13068,13520,Paradou,paradou,0,43.7097,4.7841,0
4553,13,13069,13330,Pélissanne,pelissanne,0,43.6346,5.1542,0
4554,13,13070,13821,"La Penne-sur-Huveaune","la penne sur huveaune",0,43.28,5.5181,0
4555,13,13071,13170,"Les Pennes-Mirabeau","les pennes mirabeau",0,43.4011,5.3219,0
4556,13,13072,13790,Peynier,peynier,0,43.4488,5.6293,0
4557,13,13073,13124,Peypin,peypin,0,43.3874,5.5754,0
4558,13,13074,13860,Peyrolles-en-Provence,"peyrolles en provence",0,43.6222,5.5853,0
4559,13,13075,13380,Plan-de-Cuques,"plan de cuques",0,43.3603,5.4656,0
4560,13,13076,13750,Plan-d'Orgon,"plan d orgon",0,43.8074,5.0031,0
4561,13,13077,13110,Port-de-Bouc,"port de bouc",0,43.4149,4.9896,0
4562,13,13078,13230,Port-Saint-Louis-du-Rhône,"port saint louis du rhone",0,43.3865,4.8545,0
4563,13,13079,13114,Puyloubier,puyloubier,0,43.5158,5.6759,0
4564,13,13080,13610,"Le Puy-Sainte-Réparade","le puy sainte reparade",0,43.6525,5.4396,0
4565,13,13081,13340,Rognac,rognac,0,43.4938,5.2242,0
4566,13,13082,13840,Rognes,rognes,0,43.6764,5.3502,0
4567,13,13083,13870,Rognonas,rognonas,0,43.8967,4.7948,0
4568,13,13084,13640,"La Roque-d'Anthéron","la roque d antheron",0,43.7095,5.3078,0
4569,13,13085,13830,Roquefort-la-Bédoule,"roquefort la bedoule",0,43.2524,5.62,0
4570,13,13086,13360,Roquevaire,roquevaire,0,43.3424,5.6038,0
4571,13,13087,13790,Rousset,rousset,0,43.4797,5.623,0
4572,13,13088,13740,"Le Rove","le rove",0,43.3532,5.2532,0
4573,13,13089,13670,Saint-Andiol,"saint andiol",0,43.8333,4.9406,0
4574,13,13090,13100,Saint-Antonin-sur-Bayon,"saint antonin sur bayon",0,43.5146,5.5916,0
4575,13,13091,13760,Saint-Cannat,"saint cannat",0,43.6175,5.3024,0
4576,13,13092,13250,Saint-Chamas,"saint chamas",0,43.5446,5.0642,0
4577,13,13093,13610,Saint-Estève-Janson,"saint esteve janson",0,43.6931,5.3857,0
4578,13,13094,13103,Saint-Étienne-du-Grès,"saint etienne du gres",0,43.791,4.7444,0
4579,13,13095,13100,Saint-Marc-Jaumegarde,"saint marc jaumegarde",0,43.5552,5.527,0
4580,13,13096,13460,Saintes-Maries-de-la-Mer,"saintes maries de la mer",0,43.4829,4.3898,0
4581,13,13097,13310,Saint-Martin-de-Crau,"saint martin de crau",0,43.6498,4.8675,0
4582,13,13098,13920,Saint-Mitre-les-Remparts,"saint mitre les remparts",0,43.4607,5.0127,0
4583,13,13099,13115,Saint-Paul-lès-Durance,"saint paul les durance",0,43.6817,5.7539,0
4584,13,13100,13210,Saint-Rémy-de-Provence,"saint remy de provence",0,43.7785,4.8533,0
4585,13,13101,13119,Saint-Savournin,"saint savournin",0,43.408,5.5386,0
4586,13,13102,13730,Saint-Victoret,"saint victoret",0,43.4161,5.2531,0
4587,13,13103,13300,Salon-de-Provence,"salon de provence",0,43.6423,5.1075,0
4588,13,13104,13960,Sausset-les-Pins,"sausset les pins",0,43.3367,5.1141,0
4589,13,13105,13560,Sénas,senas,0,43.7446,5.0591,0
4590,13,13106,13240,Septèmes-les-Vallons,"septemes les vallons",0,43.3892,5.378,0
4591,13,13107,13109,Simiane-Collongue,"simiane collongue",0,43.412,5.4393,0
4592,13,13108,13150,Tarascon,tarascon,0,43.7995,4.6867,0
4593,13,13109,13100,"Le Tholonet","le tholonet",0,43.5199,5.5032,0
4594,13,13110,13530,Trets,trets,0,43.4395,5.709,0
4595,13,13111,13126,Vauvenargues,vauvenargues,0,43.5576,5.5942,0
4596,13,13112,13880,Velaux,velaux,0,43.5303,5.2454,0
4597,13,13113,13770,Venelles,venelles,0,43.5897,5.4909,0
4598,13,13114,13122,Ventabren,ventabren,0,43.5397,5.2942,0
4599,13,13115,13116,Vernègues,vernegues,0,43.6837,5.1859,0
4600,13,13116,13670,Verquières,verquieres,0,43.8403,4.9194,0
4601,13,13117,13127,Vitrolles,vitrolles,0,43.4509,5.2654,0
4602,13,13118,13111,Coudoux,coudoux,0,43.5499,5.2561,0
4603,13,13119,13470,Carnoux-en-Provence,"carnoux en provence",0,43.2581,5.572,0
4604,14,14001,14600,Ablon,ablon,0,49.3917,0.285,0
4605,14,14002,14220,Acqueville,acqueville,0,48.971723,-0.3664259,0
4606,14,14003,14400,Agy,agy,0,49.2366,-0.7745,0
4607,14,14005,14370,Valambray,valambray,0,49.1119183,-0.1618484,0
4608,14,14005,14540,Valambray,valambray,0,49.1116638,-0.2917514,0
4609,14,14005,14190,Valambray,valambray,0,49.0208802,-0.2368191,0
4610,14,14006,14210,Amayé-sur-Orne,"amaye sur orne",0,49.0939,-0.4307,0
4611,14,14007,14310,Amayé-sur-Seulles,"amaye sur seulles",0,49.0863,-0.72,0
4612,14,14009,14860,Amfreville,amfreville,0,49.2501,-0.2365,0
4613,14,14011,14240,Aurseulles,aurseulles,0,49.139575,-0.639834,0
4614,14,14011,14250,Aurseulles,aurseulles,0,49.1811215,-0.6306423,0
4615,14,14012,14430,Angerville,angerville,0,49.2453,-0.0256,0
4616,14,14013,50480,Angoville-au-Plain,"angoville au plain",0,49.3503169,-1.255489,0
4617,14,14014,14610,Colomby-Anguerny,"colomby anguerny",0,49.2655,-0.4134,0
4618,14,14015,14610,Anisy,anisy,0,49.2518,-0.3988,0
4619,14,14016,14430,Annebault,annebault,0,49.2487,0.0508,0
4620,14,14019,14400,Arganchy,arganchy,0,49.2323,-0.7309,0
4621,14,14020,14370,Argences,argences,0,49.1367,-0.1563,0
4622,14,14021,14117,Arromanches-les-Bains,"arromanches les bains",0,49.3367,-0.619,0
4623,14,14022,14960,Asnelles,asnelles,0,49.3337,-0.5841,0
4624,14,14023,14710,Asnières-en-Bessin,"asnieres en bessin",0,49.3611,-0.9382,0
4625,14,14024,14640,Auberville,auberville,0,49.3123,-0.0276,0
4626,14,14025,14700,Aubigny,aubigny,0,48.9144,-0.2171,0
4627,14,14026,14250,Audrieu,audrieu,0,49.204,-0.6157,0
4628,14,14027,14260,"Les Monts d'Aunay","les monts d aunay",0,49.020469,-0.630703,0
4629,14,14027,14770,"Les Monts d'Aunay","les monts d aunay",0,49.020469,-0.630703,0
4630,14,14030,14280,Authie,authie,0,49.205,-0.4292,0
4631,14,14032,14130,"Les Authieux-sur-Calonne","les authieux sur calonne",0,49.2883,0.2769,0
4632,14,14033,14340,Auvillars,auvillars,0,49.1983,0.0731,0
4633,14,14034,14210,Avenay,avenay,0,49.101,-0.462,0
4634,14,14035,14490,Balleroy-sur-Drôme,"balleroy sur drome",0,49.1944,-0.8364,0
4635,14,14036,14940,Banneville-la-Campagne,"banneville la campagne",0,49.1654,-0.2236,0
4636,14,14037,14260,Malherbe-sur-Ajon,"malherbe sur ajon",0,49.0478,-0.5805,0
4637,14,14038,14480,Banville,banville,0,49.3096,-0.481,0
4638,14,14039,14220,Barbery,barbery,0,49.0147,-0.3432,0
4639,14,14040,14400,Barbeville,barbeville,0,49.2766,-0.749,0
4640,14,14041,14600,Barneville-la-Bertran,"barneville la bertran",0,49.3901,0.1813,0
4641,14,14042,14210,Baron-sur-Odon,"baron sur odon",0,49.1311,-0.4853,0
4642,14,14043,14620,Barou-en-Auge,"barou en auge",0,48.9286,-0.0384,0
4643,14,14044,14610,Basly,basly,0,49.2754,-0.4294,0
4644,14,14045,14670,Basseneville,basseneville,0,49.2096,-0.1368,0
4645,14,14046,14860,Bavent,bavent,0,49.2281,-0.1737,0
4646,14,14047,14400,Bayeux,bayeux,0,49.2765,-0.7018,0
4647,14,14049,14480,Bazenville,bazenville,0,49.3,-0.5846,0
4648,14,14050,14490,"La Bazoque","la bazoque",0,49.1566,-0.8702,0
4649,14,14053,14620,Beaumais,beaumais,0,48.9003,-0.0711,0
4650,14,14054,14380,Beaumesnil,beaumesnil,0,48.8969,-0.9701,0
4651,14,14055,14950,Beaumont-en-Auge,"beaumont en auge",0,49.2665,0.1101,0
4652,14,14057,14370,Bellengreville,bellengreville,0,49.1203,-0.2327,0
4653,14,14059,14910,Benerville-sur-Mer,"benerville sur mer",0,49.3381,0.047,0
4654,14,14060,14970,Bénouville,benouville,0,49.2437,-0.2879,0
4655,14,14061,14350,"Souleuvre en Bocage","souleuvre en bocage",0,49.010248,-0.845381,0
4656,14,14061,14260,"Souleuvre en Bocage","souleuvre en bocage",0,49.010248,-0.845381,0
4657,14,14062,14440,Bény-sur-Mer,"beny sur mer",0,49.2884,-0.4391,0
